Vehicle_Model,Mileage,Maintenance_History,Reported_Issues,Vehicle_Age,Fuel_Type,Transmission_Type,Engine_Size,Odometer_Reading,Last_Service_Date,Service_History,Fuel_Efficiency,Tire_Condition,Brake_Condition,Battery_Status,Need_Maintenance,timestamp,vehicle_id,Tire Pressure (PSI),mileage_per_year,Type,Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Air temperature [C],Process temperature [C],Failure
3,42068,0,1,6,1,1,2000,1617,2023-12-27,6,17.119245433839694,0,2,2,1,2025-07-30,134,43.3186257948411,6009.714285714285,1,1.369,5.3,138,0,25.650000000000034,35.25,0
0,71339,1,3,4,1,1,800,67205,2023-07-20,8,10.516286127715452,2,0,1,0,2025-07-31,135,75.49374327868772,14267.8,2,1.711,2.85,140,0,25.650000000000034,35.35000000000002,0
1,55941,2,5,4,1,0,1500,52655,2023-06-01,9,14.53633256889737,1,0,2,1,2025-08-04,136,33.09065267774874,11188.2,0,1.42,4.57,143,0,25.55000000000001,35.35000000000002,0
0,52054,0,3,1,1,0,1500,1410,2023-04-04,4,16.628089276482584,1,1,0,1,2025-08-05,137,81.97392574017147,26027.0,1,1.297,5.529999999999999,148,0,25.55000000000001,35.450000000000045,0
2,79270,2,4,10,1,0,800,66780,2023-07-01,5,18.37114081218681,0,2,1,1,2025-08-06,138,99.26748466547892,7206.363636363636,0,1.449,4.9399999999999995,150,0,25.650000000000034,35.450000000000045,0
3,58580,2,4,10,1,1,2000,59337,2024-01-23,9,10.8434823021443,0,2,2,1,2025-08-07,139,41.3457413181178,5325.454545454545,1,1.268,5.58,155,0,25.650000000000034,35.450000000000045,0
0,74319,1,4,3,1,0,2000,47725,2023-09-24,9,17.281405099715144,0,1,0,1,2025-08-08,140,98.63706729546338,18579.75,1,1.511,3.6100000000000003,157,0,25.650000000000034,35.450000000000045,0
1,53911,0,2,2,1,1,1000,93995,2023-10-06,1,18.657364014935744,0,1,0,0,2025-08-09,141,33.09065267774874,17970.333333333332,1,1.544,3.5200000000000005,159,0,25.55000000000001,35.35000000000002,0
2,68339,1,2,6,1,0,1000,148313,2023-10-19,4,11.94093599697285,1,2,0,1,2025-08-10,142,102.3150051148542,9762.714285714286,2,1.778,2.82,161,0,25.450000000000045,35.25,0
0,60906,1,5,10,1,0,2000,64298,2023-11-12,2,10.25066178778306,0,1,2,1,2025-08-11,143,83.33108084150064,5536.909090909091,0,1.407,5.05,164,0,25.450000000000045,35.25,0
0,40241,0,0,8,1,0,1000,89395,2024-02-23,2,19.2715974430534,2,2,2,1,2025-08-12,144,96.47235260731873,4471.222222222223,2,1.391,4.24,169,0,25.450000000000045,35.25,0
1,43722,2,4,2,1,0,1500,133401,2023-08-27,8,13.511395818997094,0,0,2,1,2025-08-13,145,33.09065267774874,14574.0,1,1.513,3.3600000000000003,172,0,25.350000000000023,35.25,0
0,32088,2,3,3,1,0,2000,11317,2023-06-26,8,12.948426295931302,0,2,2,1,2025-08-14,146,74.84301877294908,8022.0,0,1.612,3.6100000000000003,174,0,25.350000000000023,35.25,0
3,76388,2,0,2,1,0,1500,100179,2024-02-09,4,10.203807294744324,1,0,1,0,2025-08-16,147,36.25359459916348,25462.666666666668,1,1.515,4.01,179,0,25.25,35.25,0
3,51565,1,4,8,1,1,800,12787,2023-10-04,5,14.325877992329644,2,1,0,1,2025-08-18,148,35.99601014713376,5729.444444444444,2,1.379,4.8,181,0,25.150000000000034,35.150000000000034,0
1,70818,1,0,4,1,1,2000,64052,2023-05-04,4,17.565868036381325,1,0,1,0,2025-08-20,149,33.09065267774874,14163.6,1,1.473,3.9899999999999998,184,0,25.25,35.150000000000034,0
3,48075,1,1,2,1,1,2000,79553,2023-11-15,3,12.761991515396108,1,1,0,0,2025-08-21,150,38.26895884003246,16025.0,1,1.422,4.2700000000000005,186,0,25.25,35.150000000000034,0
2,56385,1,1,5,1,0,800,97041,2023-05-13,1,16.76571544289729,2,1,0,0,2025-08-27,151,89.95244022916039,9397.5,2,1.463,3.7600000000000002,188,0,25.25,35.05000000000001,0
2,47717,1,5,8,1,1,1000,54261,2023-08-16,9,14.6010313632609,0,1,2,1,2025-08-29,152,97.05070505317848,5301.888888888889,2,1.584,4.1,191,0,25.25,35.05000000000001,0
0,32343,2,4,6,1,1,1500,125139,2023-08-05,2,14.086833566103545,0,0,2,1,2025-08-31,153,88.2044225219536,4620.428571428572,1,1.85,2.7,194,0,25.25,35.05000000000001,0
0,50983,0,4,1,1,1,1500,85329,2023-05-13,10,12.359591361302394,0,2,0,1,2025-09-02,154,84.88591539789607,25491.5,1,1.528,3.62,196,0,25.25,35.05000000000001,0
2,64983,1,2,4,0,0,2500,9017,2023-12-10,3,10.572693152599744,2,2,2,1,2025-09-04,155,92.83528136873268,12996.6,0,1.987,1.98,198,0,25.25,35.05000000000001,0
1,50262,1,5,8,1,0,1500,86626,2023-09-30,9,16.557472370793715,0,1,0,1,2025-09-06,156,33.09065267774874,5584.666666666667,2,1.495,4.6,203,0,25.25,34.950000000000045,0
1,36429,1,1,10,1,0,1500,30031,2023-05-14,7,14.287388658386856,2,1,0,0,2025-09-08,157,33.09065267774874,3311.7272727272725,0,1.478,4.35,206,0,25.25,35.05000000000001,0
1,53347,1,1,2,1,0,800,115570,2023-09-20,5,14.662627671222143,1,2,1,1,2025-09-11,158,33.09065267774874,17782.333333333332,2,1.499,4.0,211,0,25.25,35.05000000000001,0
2,37870,2,2,7,1,0,1500,104602,2023-05-23,8,16.039861363168406,1,0,0,1,2025-09-12,159,114.3575721312874,4733.75,1,1.471,4.7,214,0,25.25,35.05000000000001,0
1,72112,1,5,5,1,0,1500,123359,2024-02-02,8,19.875971368625542,1,0,0,1,2025-09-13,160,33.09065267774874,12018.666666666666,1,1.282,6.07,216,1,25.25,35.05000000000001,1
1,58636,1,0,9,1,1,1500,77846,2023-12-27,7,16.412090305363208,1,2,1,1,2025-09-14,161,33.09065267774874,5863.6,1,1.412,5.2299999999999995,218,1,25.150000000000034,34.950000000000045,1
2,55499,2,1,3,1,1,800,137606,2023-06-04,5,15.723939275308604,1,1,2,1,2025-09-15,162,105.47891870384484,13874.75,1,1.586,3.55,0,0,25.150000000000034,34.950000000000045,0
0,79290,0,2,3,1,1,800,53759,2023-12-26,8,11.57043976324402,1,1,1,0,2025-09-16,163,63.25466819195752,19822.5,2,1.468,4.38,2,0,25.25,35.05000000000001,0
0,42153,2,3,5,1,1,1000,113304,2023-12-04,3,16.27997614142989,1,2,2,1,2025-09-18,164,67.63628893346419,7025.5,2,1.44,4.36,5,0,25.350000000000023,35.150000000000034,0
3,35212,1,1,7,1,1,800,88534,2023-05-24,5,17.96798083304781,0,1,1,0,2025-09-19,165,37.334449865577696,4401.5,1,1.733,2.6,8,0,25.350000000000023,35.25,0
0,56879,0,5,7,1,0,2000,103753,2023-10-17,6,15.87460990287038,2,2,0,1,2025-09-20,166,79.17801490206139,7109.875,0,1.612,3.2600000000000002,10,0,25.25,35.05000000000001,0
0,76919,2,0,7,1,0,1500,98860,2023-07-17,6,11.11241867408457,2,2,1,1,2025-09-21,167,94.69154594849198,9614.875,0,1.458,4.29,15,0,25.25,35.150000000000034,0
0,64157,0,2,7,1,0,1000,79783,2024-02-08,3,15.237427204625632,0,2,0,1,2025-09-22,168,73.07603833583323,8019.625,1,1.433,6.2299999999999995,20,1,25.25,35.150000000000034,1
2,79937,0,2,4,1,0,1000,122056,2023-12-04,10,19.90166184376117,0,0,0,1,2025-09-23,169,96.33168559872708,15987.4,1,1.318,5.91,22,0,25.25,35.150000000000034,0
3,32054,2,0,7,1,0,800,57238,2023-07-04,8,15.18649837858073,0,2,0,1,2025-09-24,170,38.17851135948727,4006.75,2,1.61,3.5,24,0,25.25,35.05000000000001,0
1,72138,2,3,6,1,0,2000,7462,2023-08-03,4,14.086825080710904,0,2,1,1,2025-09-25,171,33.09065267774874,10305.42857142857,1,1.462,5.08,27,0,25.05000000000001,34.950000000000045,0
1,74569,2,3,1,1,0,2000,109908,2023-12-30,8,17.850356697425553,2,1,1,1,2025-09-26,172,33.09065267774874,37284.5,2,1.924,2.08,29,0,24.950000000000045,34.85000000000002,0
0,47657,2,2,8,1,0,2000,44886,2023-11-20,8,10.537246923949176,2,1,1,1,2025-09-27,173,63.33501836289256,5295.222222222223,2,1.591,3.37,32,0,25.05000000000001,34.85000000000002,0
3,74865,1,5,4,1,0,1000,13172,2023-07-07,9,16.064290403948284,0,2,1,1,2025-09-28,174,38.40305112430013,14973.0,1,1.306,5.83,35,0,25.05000000000001,34.950000000000045,0
2,72360,2,0,6,1,0,2500,141831,2023-10-05,3,11.865959239009223,0,0,0,0,2025-09-29,175,91.7400853510686,10337.142857142857,1,1.382,4.35,37,0,25.05000000000001,34.950000000000045,0
1,75145,0,5,10,1,0,2000,97870,2023-04-09,2,10.960426025167887,0,1,2,1,2025-09-30,176,33.09065267774874,6831.363636363636,1,1.618,3.47,39,0,25.05000000000001,34.950000000000045,0
0,47872,0,1,6,1,1,1500,71966,2024-02-03,5,18.63992341248008,1,2,0,1,2025-10-02,177,71.23280588884765,6838.857142857143,1,1.988,2.1399999999999997,41,0,25.05000000000001,35.05000000000001,0
1,46154,0,5,4,1,1,1000,119314,2024-02-28,2,13.669477926864406,0,2,0,1,2025-10-03,178,33.09065267774874,9230.8,1,1.436,5.0200000000000005,43,0,25.05000000000001,35.05000000000001,0
0,63254,2,4,6,1,1,1500,107408,2023-10-14,5,10.761527582406774,0,2,1,1,2025-10-04,179,81.70422460723967,9036.285714285714,1,1.304,4.9799999999999995,45,0,25.05000000000001,35.150000000000034,0
0,52097,0,1,5,1,0,1000,135903,2023-05-09,4,15.345047093225215,1,1,2,1,2025-10-05,180,95.38780266485352,8682.833333333334,1,1.475,4.99,47,0,25.05000000000001,35.150000000000034,0
2,39658,0,1,3,1,0,800,91765,2023-08-04,9,10.43117918039763,2,1,1,1,2025-10-06,181,109.2379724150054,9914.5,0,1.824,2.42,49,0,25.05000000000001,35.150000000000034,0
2,73116,1,0,10,1,1,1500,139404,2024-02-06,3,13.404525842604114,1,2,1,1,2025-10-08,182,92.99180019505148,6646.909090909091,2,1.342,4.8100000000000005,54,0,24.950000000000045,35.05000000000001,0
2,37503,1,0,6,1,0,800,88134,2023-10-03,6,18.809730819636776,0,0,2,1,2025-10-09,183,84.6502553220363,5357.571428571428,1,1.485,4.07,57,0,24.950000000000045,35.05000000000001,0
2,37857,1,3,7,1,1,1500,118631,2023-05-27,10,18.12572652493501,2,2,2,1,2025-10-11,184,87.24000355640516,4732.125,1,1.667,3.06,59,0,25.05000000000001,35.05000000000001,0
3,65094,2,4,4,1,0,1000,13534,2023-09-04,3,16.439733223651466,2,2,2,1,2025-10-12,185,35.446808951556974,13018.8,1,1.446,3.8200000000000003,61,0,25.05000000000001,35.05000000000001,0
2,50057,0,3,3,1,1,1500,90229,2023-07-22,5,12.409841052582555,1,1,2,1,2025-10-14,186,96.80792677866422,12514.25,1,1.301,5.6,63,0,24.950000000000045,35.150000000000034,0
3,34146,2,3,4,1,0,2000,20101,2023-09-15,3,12.212562523109476,0,2,2,1,2025-10-15,187,40.30572362219714,6829.2,1,1.379,4.3100000000000005,65,0,25.05000000000001,35.25,0
3,77225,1,3,4,1,0,2000,66153,2023-04-11,6,13.72285957254585,1,2,1,1,2025-10-16,188,38.97689769406878,15445.0,1,1.606,3.3600000000000003,67,0,25.150000000000034,35.35000000000002,0
1,56025,0,2,10,0,0,2500,146179,2023-04-07,2,17.874158770338013,2,0,0,0,2025-10-17,189,33.09065267774874,5093.181818181818,2,1.539,4.34,69,0,25.150000000000034,35.25,0
0,60351,1,1,6,1,0,800,120627,2023-12-15,1,11.52864745779172,2,1,2,1,2025-10-18,190,71.71032786760155,8621.57142857143,1,1.477,4.99,72,0,25.05000000000001,35.25,0
1,68806,0,2,4,1,1,1500,112526,2023-12-26,9,12.441981962748992,2,2,1,1,2025-10-19,191,33.09065267774874,13761.2,1,1.666,3.46,74,0,25.05000000000001,35.25,0
2,62646,2,4,3,1,0,800,87026,2023-12-05,2,15.281171125461537,1,2,1,1,2025-10-20,192,83.76518251008758,15661.5,0,1.398,5.18,76,0,25.05000000000001,35.25,0
0,59402,0,4,3,1,0,1500,5780,2023-11-24,7,18.89747469004828,1,2,0,1,2025-10-21,193,65.13936930818805,14850.5,0,1.678,3.46,81,0,25.05000000000001,35.25,0
2,45484,1,4,4,1,1,1500,31908,2023-06-12,5,12.007953775954745,1,1,2,1,2025-10-22,194,81.31078573529224,9096.8,2,2.678,1.0699999999999998,86,1,25.05000000000001,35.35000000000002,1
2,62905,0,0,1,1,1,1000,2004,2024-02-09,3,13.0338158188829,1,2,1,1,2025-10-23,195,95.0697167787674,31452.5,1,1.453,4.29,89,0,25.150000000000034,35.35000000000002,0
3,49180,2,2,10,1,0,2000,38635,2023-08-01,10,19.240467633291125,0,2,2,1,2025-10-25,196,44.99408671852952,4470.909090909091,0,1.432,4.95,91,0,25.150000000000034,35.450000000000045,0
3,53622,2,2,4,1,0,800,113167,2023-09-17,9,18.11520261468139,2,2,2,1,2025-10-26,197,43.09705578251239,10724.4,2,1.527,4.09,96,0,25.25,35.450000000000045,0
2,63108,0,5,5,1,1,800,51714,2024-01-21,1,14.711464591568586,1,2,1,1,2025-10-29,198,104.1114522305598,10518.0,1,1.588,3.5,99,0,25.25,35.55000000000001,0
3,60281,1,0,4,1,0,2500,145246,2023-06-19,7,14.365497545005688,2,2,2,1,2025-10-30,199,41.722272424233296,12056.2,1,1.433,4.71,101,0,25.25,35.450000000000045,0
2,33381,0,2,4,1,0,800,94878,2023-10-04,2,13.526967568376984,1,2,0,1,2025-10-31,200,103.2578457875606,6676.2,1,1.609,3.5,103,0,25.25,35.450000000000045,0
2,63543,1,2,5,1,0,1500,83760,2024-02-17,2,15.415371398148226,2,1,1,0,2025-11-01,201,106.50588772214246,10590.5,1,1.575,4.12,105,0,25.150000000000034,35.35000000000002,0
1,72678,1,3,1,1,0,2000,24405,2023-05-24,6,19.068297303320143,0,0,1,0,2025-11-03,202,33.09065267774874,36339.0,2,1.636,3.5700000000000003,107,0,25.25,35.35000000000002,0
1,48162,0,0,4,1,1,1000,127875,2023-10-21,3,14.918226969558027,0,2,2,1,2025-11-04,203,33.09065267774874,9632.4,1,1.49,3.79,110,0,25.25,35.35000000000002,0
0,36419,2,4,8,1,0,800,85243,2023-10-03,3,10.094855009716824,2,2,1,1,2025-11-05,204,61.09426025751862,4046.555555555556,1,1.741,3.28,112,0,25.25,35.35000000000002,0
1,74306,0,5,1,1,0,800,68713,2023-04-20,6,16.058936894176178,2,1,0,1,2025-11-06,205,33.09065267774874,37153.0,2,1.344,5.3,114,0,25.350000000000023,35.450000000000045,0
1,34164,2,2,1,1,1,1500,71909,2023-10-14,6,16.621138703007148,2,2,0,1,2025-11-07,206,33.09065267774874,17082.0,1,1.609,3.53,117,0,25.350000000000023,35.55000000000001,0
0,30559,2,4,5,1,0,800,3158,2023-08-01,5,13.278830522786112,2,2,1,1,2025-11-09,207,70.34446223669133,5093.166666666667,2,1.421,6.07,119,1,25.25,35.55000000000001,1
2,71720,0,3,5,1,1,800,7675,2023-07-03,9,12.759314428588103,2,1,0,1,2025-11-10,208,96.31761925338752,11953.333333333334,1,1.591,3.6700000000000004,122,0,25.25,35.450000000000045,0
3,37075,2,0,8,1,1,1500,61632,2023-10-10,5,19.29483658878977,2,0,1,0,2025-11-11,209,43.387270631109445,4119.444444444444,1,1.477,4.4,124,0,25.25,35.450000000000045,0
0,63524,1,1,3,1,0,1000,38918,2023-09-07,1,11.533819953885017,2,0,1,0,2025-11-12,210,75.79747078152144,15881.0,1,1.523,3.6100000000000003,126,0,25.25,35.55000000000001,0
2,33413,2,3,4,1,0,1500,43827,2024-01-06,8,17.408602873971113,1,2,0,1,2025-11-13,211,95.28624241360625,6682.6,1,1.575,3.3899999999999997,128,0,25.350000000000023,35.55000000000001,0
1,36538,2,2,6,1,1,2000,78328,2023-05-25,1,10.862700758157306,2,0,2,1,2025-11-14,212,33.09065267774874,5219.714285714285,0,1.344,5.29,130,0,25.25,35.55000000000001,0
2,52112,1,4,3,1,0,1000,105814,2023-04-15,3,16.980873664362484,2,0,1,1,2025-11-17,213,119.26593652852029,13028.0,1,1.386,4.49,135,0,25.25,35.55000000000001,0
1,46051,2,4,3,1,0,1500,34911,2024-01-30,5,13.491063012693212,0,1,1,1,2025-11-18,214,33.09065267774874,11512.75,2,1.589,3.71,137,0,25.150000000000034,35.450000000000045,0
2,41741,0,4,8,0,0,2500,121868,2023-04-04,6,11.821479411151335,1,1,2,1,2025-11-19,215,98.0148233895546,4637.888888888889,1,1.548,4.029999999999999,140,0,25.150000000000034,35.450000000000045,0
1,46449,0,4,1,1,0,800,116018,2024-01-06,5,13.43702917042693,1,1,2,1,2025-11-20,216,33.09065267774874,23224.5,1,1.499,3.8299999999999996,142,0,25.150000000000034,35.450000000000045,0
3,66421,0,3,8,1,1,800,49902,2023-03-30,10,16.55917775808468,1,0,0,1,2025-11-21,217,39.73918901134732,7380.111111111111,1,1.664,3.16,144,0,25.150000000000034,35.35000000000002,0
3,32851,0,3,2,0,0,2500,51597,2023-12-03,2,13.6007821881639,1,2,0,1,2025-11-22,218,35.11232928840571,10950.333333333334,1,1.447,3.81,146,0,25.150000000000034,35.450000000000045,0
1,49870,0,0,6,0,1,2500,24408,2023-05-05,4,15.103057627267836,0,0,2,1,2025-11-23,219,33.09065267774874,7124.285714285715,2,1.434,4.62,148,0,25.150000000000034,35.35000000000002,0
2,56915,1,1,10,1,0,2000,109391,2023-10-17,6,11.400774646039944,2,2,0,1,2025-11-25,220,85.86094597789892,5174.090909090909,1,1.416,5.2700000000000005,151,0,25.150000000000034,35.35000000000002,0
2,78113,1,3,10,1,1,1000,87999,2023-05-27,3,16.84452740333949,0,2,0,1,2025-11-28,221,118.15619280415852,7101.181818181818,0,1.827,2.43,153,0,25.25,35.35000000000002,0
1,37396,2,0,5,1,1,2000,43969,2023-07-08,8,11.216161923777095,1,2,1,1,2025-11-30,222,33.09065267774874,6232.666666666667,1,1.304,4.5,158,0,25.25,35.450000000000045,0
0,49947,0,5,3,0,0,2500,26891,2023-10-19,5,16.836631528812596,0,1,0,1,2025-12-01,223,67.04841327961557,12486.75,1,1.569,3.44,160,0,25.25,35.450000000000045,0
3,50249,0,2,7,0,1,2500,80019,2024-02-05,2,15.954413678528226,1,2,1,1,2025-12-03,224,41.10744103810167,6281.125,1,1.584,2.93,162,0,25.150000000000034,35.450000000000045,0
2,50770,0,5,4,1,1,800,50240,2023-07-18,1,13.144934535134269,0,0,2,1,2025-12-05,225,105.73442496372655,10154.0,1,1.362,5.38,164,0,25.150000000000034,35.35000000000002,0
0,62186,0,0,10,1,1,2000,96954,2023-05-18,2,14.783270587010062,1,0,0,0,2025-12-06,226,78.22429567510736,5653.272727272727,1,1.329,4.92,166,0,25.150000000000034,35.25,0
1,77728,0,4,4,0,1,2500,1724,2023-11-29,8,18.60858284911808,2,1,1,1,2025-12-07,227,33.09065267774874,15545.6,1,1.539,3.6100000000000003,168,0,25.150000000000034,35.35000000000002,0
3,41270,1,2,5,1,1,1500,88736,2023-12-13,8,13.841383259737096,1,2,1,1,2025-12-09,228,39.040466603834375,6878.333333333333,2,1.629,3.71,170,0,25.150000000000034,35.35000000000002,0
1,49345,0,2,9,1,0,2000,96194,2023-12-23,7,13.509917692326516,2,0,0,0,2025-12-10,229,33.09065267774874,4934.5,1,1.538,3.22,173,0,25.150000000000034,35.35000000000002,0
0,75597,2,0,2,1,1,2000,148222,2023-06-04,6,10.437273010638457,1,1,0,0,2025-12-11,230,74.87860680392227,25199.0,1,1.57,3.4799999999999995,175,0,25.150000000000034,35.450000000000045,0
0,51965,1,5,9,1,1,2000,2982,2023-04-10,3,14.930460151908733,2,1,1,1,2025-12-13,231,70.20949022085018,5196.5,1,1.408,4.3100000000000005,177,0,25.150000000000034,35.25,0
2,77641,0,4,3,0,1,2500,93068,2023-12-21,2,14.597532713786482,1,0,0,1,2025-12-14,232,102.07950191724916,19410.25,1,1.424,4.76,179,0,25.05000000000001,35.25,0
0,74316,1,5,8,1,0,1000,117524,2024-01-22,10,10.409058610758304,2,2,0,1,2025-12-16,233,93.74247806575502,8257.333333333334,1,1.512,3.4899999999999998,181,0,25.05000000000001,35.25,0
2,63745,1,5,5,1,0,1000,76973,2023-04-05,10,12.239477753562587,1,2,1,1,2025-12-18,234,100.03164584234156,10624.166666666666,1,1.478,4.29,183,0,25.05000000000001,35.25,0
0,46808,0,3,4,1,0,1000,112041,2023-10-24,10,15.430767697973671,2,0,2,1,2025-12-20,235,90.35894810757694,9361.6,2,1.68,3.37,185,0,24.950000000000045,35.150000000000034,0
2,50708,0,4,7,0,1,2500,29027,2023-06-15,8,13.242376578593424,0,0,2,1,2025-12-21,236,111.22497841659454,6338.5,1,1.495,3.87,188,0,24.950000000000045,35.150000000000034,0
1,75454,2,2,4,0,1,2500,89896,2023-10-21,2,13.479176413564735,0,0,1,1,2025-12-22,237,33.09065267774874,15090.8,2,1.552,3.66,190,0,24.850000000000023,34.950000000000045,0
0,45053,2,4,2,1,0,2000,72628,2023-10-17,7,11.929968637538478,1,2,2,1,2025-12-23,238,64.05260212036933,15017.666666666666,1,1.393,5.029999999999999,193,0,24.75,34.950000000000045,0
2,53385,2,0,1,1,1,2000,63789,2023-07-27,5,10.637615242938937,1,1,2,1,2025-12-24,239,108.93810563635016,26692.5,1,1.611,3.06,195,0,24.850000000000023,35.05000000000001,0
0,62435,1,2,10,1,0,1000,27221,2023-12-25,9,12.244929445664646,2,0,1,0,2025-12-25,240,92.07700211501933,5675.909090909091,2,1.339,5.16,197,0,24.850000000000023,34.950000000000045,0
1,43061,1,2,8,1,1,2500,87990,2024-01-04,10,11.45031223265674,0,1,2,1,2025-12-26,241,33.09065267774874,4784.555555555556,1,1.777,2.43,200,0,24.850000000000023,34.950000000000045,0
2,61160,1,2,5,0,0,2500,61160,2023-06-10,5,13.69235791199128,1,1,1,0,2025-12-27,242,109.7712750910311,10193.333333333334,1,1.348,5.88,202,1,24.850000000000023,35.05000000000001,1
2,72715,0,1,7,1,1,800,58336,2023-12-04,1,15.962964384695317,1,1,2,1,2025-12-28,243,106.10771170112363,9089.375,1,1.442,4.41,204,0,24.850000000000023,35.05000000000001,0
3,70924,0,5,2,1,1,800,13966,2023-12-13,8,10.507656824960534,1,2,2,1,2025-12-29,244,41.49112837840977,23641.33333333333,2,1.395,4.91,206,0,24.850000000000023,35.05000000000001,0
3,30388,2,4,6,1,1,1500,93832,2023-06-10,9,15.19956693784806,1,0,2,1,2025-12-31,245,42.61721754343015,4341.142857142857,2,1.627,3.1399999999999997,209,0,24.75,34.950000000000045,0
2,31130,1,2,1,0,1,2500,133428,2023-12-01,6,15.759620008654853,2,2,1,1,2026-01-02,246,95.18871148529551,15565.0,1,1.585,3.35,212,0,24.75,34.950000000000045,0
2,56969,0,5,10,1,0,800,99314,2024-02-01,9,19.65782845356061,0,0,2,1,2026-01-03,247,108.9354930655956,5179.0,1,1.469,4.55,214,0,24.850000000000023,35.05000000000001,0
2,36402,2,5,1,1,1,1500,56999,2023-09-12,5,10.534297001354304,2,2,2,1,2026-01-05,248,103.82128464345575,18201.0,1,1.362,5.68,216,1,24.850000000000023,35.150000000000034,1
3,36549,0,2,3,1,1,2000,33854,2023-11-23,1,10.943888036796851,2,1,0,0,2026-01-06,249,38.91651493539514,9137.25,1,1.405,5.62,218,1,24.850000000000023,35.150000000000034,1
1,36826,0,0,7,1,0,1000,25596,2023-07-20,2,17.784795486630976,2,1,0,0,2026-01-07,250,33.09065267774874,4603.25,1,1.662,3.2700000000000005,0,0,24.850000000000023,35.150000000000034,0
2,42489,2,5,3,1,1,1500,91238,2023-09-25,6,10.553057932554072,0,1,2,1,2026-01-08,251,110.1781069576318,10622.25,2,1.466,4.26,2,0,24.850000000000023,35.05000000000001,0
0,49369,1,1,5,1,0,1000,97788,2023-03-31,3,15.639276173136826,1,2,0,1,2026-01-10,252,92.14539259250556,8228.166666666666,1,1.62,3.5799999999999996,5,0,24.850000000000023,35.05000000000001,0
1,53047,1,2,3,1,1,1000,125718,2023-04-13,5,14.47448528634874,0,0,0,0,2026-01-11,253,33.09065267774874,13261.75,1,1.357,4.82,7,0,24.850000000000023,35.05000000000001,0
0,54067,0,4,3,1,1,1500,27936,2023-10-31,2,16.739821987017155,0,2,0,1,2026-01-12,254,64.07400475065825,13516.75,1,1.514,3.79,9,0,24.850000000000023,35.05000000000001,0
3,61486,1,4,4,1,0,800,55445,2023-04-25,8,16.971422956230533,0,2,2,1,2026-01-13,255,36.40173163010538,12297.2,1,1.489,4.04,11,0,24.850000000000023,35.05000000000001,0
1,44344,2,4,1,1,0,2000,34675,2023-09-18,4,12.094498263976334,1,1,1,1,2026-01-16,256,33.09065267774874,22172.0,1,1.331,6.3,13,0,24.950000000000045,35.150000000000034,0
3,52717,2,0,2,1,0,1500,102749,2024-02-28,3,11.850714357160538,2,1,1,0,2026-01-20,257,41.23520123496972,17572.333333333332,1,1.615,2.95,15,0,24.850000000000023,34.85000000000002,0
0,76508,1,1,10,1,0,2000,56370,2023-05-09,10,16.279707847829872,2,0,1,0,2026-01-21,258,65.98493331940827,6955.272727272727,1,1.482,3.79,17,0,24.950000000000045,35.05000000000001,0
1,36471,2,3,7,1,0,2000,147336,2023-10-19,3,11.820880622432114,0,2,0,1,2026-01-22,259,33.09065267774874,4558.875,2,1.42,6.39,19,1,24.950000000000045,35.05000000000001,1
1,70423,0,0,5,1,0,800,117110,2023-12-27,9,18.33263067769173,0,2,0,1,2026-01-23,260,33.09065267774874,11737.166666666666,2,1.522,4.91,22,0,25.05000000000001,35.150000000000034,0
2,51992,1,4,4,1,0,2000,54089,2023-07-09,10,16.77264401629272,1,1,1,1,2026-01-24,261,84.71279128028239,10398.4,1,1.654,3.21,25,0,24.950000000000045,35.05000000000001,0
0,55161,1,4,5,1,0,1500,87063,2023-06-10,5,10.495979184058797,2,1,0,1,2026-01-25,262,89.84929630719854,9193.5,2,1.736,2.68,27,0,24.950000000000045,35.05000000000001,0
3,51873,2,4,5,1,0,1500,16050,2023-06-04,7,17.62092928077288,1,0,2,1,2026-01-26,263,40.826322233172895,8645.5,2,1.587,3.2299999999999995,30,0,24.850000000000023,34.950000000000045,0
